/home/fonwin/f9utws.block/logs/20190828/omstws.log.TwsNew.g4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
1023|20190828053224.341614|20190828053224.341627|20190828053224.341635|13|8|12|3|2
1025|20190828053224.341626|20190828053224.341643|20190828053224.341651|17|8|12|16|16
1027|20190828053224.341635|20190828053224.341659|20190828053224.341667|24|8|9|16|16
1029|20190828053224.341646|20190828053224.341661|20190828053224.341670|15|9|11|2|3
1031|20190828053224.341655|20190828053224.341677|20190828053224.341685|22|8|9|16|15
1033|20190828053224.341669|20190828053224.341679|20190828053224.341689|10|10|14|2|4
1035|20190828053224.341677|20190828053224.341694|20190828053224.341703|17|9|8|15|14
1037|20190828053224.341690|20190828053224.341712|20190828053224.341720|22|8|13|18|17
1039|20190828053224.341704|20190828053224.341727|20190828053224.341735|23|8|14|15|15
1041|20190828053224.341715|20190828053224.341729|20190828053224.341738|14|9|11|2|3
1043|20190828053224.341723|20190828053224.341747|20190828053224.341755|24|8|8|18|17
1045|20190828053224.341737|20190828053224.341749|20190828053224.341758|12|9|14|2|3
1047|20190828053224.341746|20190828053224.341764|20190828053224.341773|18|9|9|15|15
1049|20190828053224.341758|20190828053224.341775|20190828053224.341783|17|8|12|11|10
1051|20190828053224.341769|20190828053224.341782|20190828053224.341786|13|4|11|7|3
1053|20190828053224.341774|20190828053224.341783|20190828053224.341789|9|6|5|1|3
1055|20190828053224.341784|20190828053224.341801|20190828053224.341809|17|8|10|18|20
1057|20190828053224.341795|20190828053224.341811|20190828053224.341819|16|8|11|10|10
1059|20190828053224.341807|20190828053224.341820|20190828053224.341828|13|8|12|9|9
1061|20190828053224.341814|20190828053224.341840|20190828053224.341848|26|8|7|20|20
1063|20190828053224.341823|20190828053224.341842|20190828053224.341851|19|9|9|2|3
1065|20190828053224.341832|20190828053224.341848|20190828053224.341854|16|6|9|6|3
1067|20190828053224.341842|20190828053224.341849|20190828053224.341856|7|7|10|1|2
1069|20190828053224.341850|20190828053224.341867|20190828053224.341876|17|9|8|18|20
1071|20190828053224.341861|20190828053224.341878|20190828053224.341886|17|8|11|11|10
1073|20190828053224.341873|20190828053224.341888|20190828053224.341896|15|8|12|10|10
1075|20190828053224.341881|20190828053224.341902|20190828053224.341910|21|8|8|14|14
1077|20190828053224.341890|20190828053224.341904|20190828053224.341913|14|9|9|2|3
1079|20190828053224.341899|20190828053224.341919|20190828053224.341927|20|8|9|15|14
1081|20190828053224.341911|20190828053224.341921|20190828053224.341930|10|9|12|2|3
1083|20190828053224.341919|20190828053224.341939|20190828053224.341948|20|9|8|18|18
1085|20190828053224.341930|20190828053224.341952|20190828053224.341960|22|8|11|13|12
1087|20190828053224.341939|20190828053224.341954|20190828053224.341972|15|18|9|2|12
1089|20190828053224.341951|20190828053224.341984|20190828053224.341996|33|12|12|30|24
1091|20190828053224.341979|20190828053224.342004|20190828053224.342013|25|9|28|20|17
1093|20190828053224.341996|20190828053224.342007|20190828053224.342015|11|8|17|3|2
1095|20190828053224.342005|20190828053224.342023|20190828053224.342031|18|8|9|16|16
1097|20190828053224.342017|20190828053224.342032|20190828053224.342040|15|8|12|9|9
1099|20190828053224.342028|20190828053224.342043|20190828053224.342052|15|9|11|11|12
1101|20190828053224.342035|20190828053224.342060|20190828053224.342069|25|9|7|17|17
1103|20190828053224.342046|20190828053224.342063|20190828053224.342072|17|9|11|3|3
1105|20190828053224.342052|20190828053224.342067|20190828053224.342075|15|8|6|4|3
1107|20190828053224.342056|20190828053224.342068|20190828053224.342077|12|9|4|1|2
1109|20190828053224.342063|20190828053224.342079|20190828053224.342088|16|9|7|11|11
1111|20190828053224.342070|20190828053224.342082|20190828053224.342091|12|9|7|3|3
1113|20190828053224.342079|20190828053224.342099|20190828053224.342107|20|8|9|17|16
1115|20190828053224.342090|20190828053224.342101|20190828053224.342110|11|9|11|2|3
1117|20190828053224.342098|20190828053224.342117|20190828053224.342125|19|8|8|16|15
1119|20190828053224.342109|20190828053224.342119|20190828053224.342129|10|10|11|2|4
1121|20190828053224.342117|20190828053224.342135|20190828053224.342144|18|9|8|16|15
1123|20190828053224.342129|20190828053224.342153|20190828053224.342161|24|8|12|18|17
1125|20190828053224.342145|20190828053224.342165|20190828053224.342173|20|8|16|12|12
1127|20190828053224.342152|20190828053224.342167|20190828053224.342176|15|9|7|2|3
1129|20190828053224.342165|20190828053224.342182|20190828053224.342190|17|8|13|15|14
1131|20190828053224.342177|20190828053224.342192|20190828053224.342210|15|18|12|10|20
1133|20190828053224.342188|20190828053224.342218|20190828053224.342227|30|9|11|26|17
1135|20190828053224.342207|20190828053224.342220|20190828053224.342230|13|10|19|2|3
1137|20190828053224.342214|20190828053224.342235|20190828053224.342243|21|8|7|15|13
1139|20190828053224.342229|20190828053224.342250|20190828053224.342258|21|8|15|15|15
1141|20190828053224.342238|20190828053224.342252|20190828053224.342261|14|9|9|2|3
1143|20190828053224.342243|20190828053224.342256|20190828053224.342274|13|18|5|4|13
1145|20190828053224.342250|20190828053224.342257|20190828053224.342277|7|20|7|1|3
1147|20190828053224.342259|20190828053224.342284|20190828053224.342293|25|9|9|27|16
1149|20190828053224.342277|20190828053224.342300|20190828053224.342308|23|8|18|16|15
1151|20190828053224.342287|20190828053224.342309|20190828053224.342317|22|8|10|9|9
1153|20190828053224.342297|20190828053224.342311|20190828053224.342320|14|9|10|2|3
1155|20190828053224.342302|20190828053224.342312|20190828053224.342322|10|10|5|1|2
1157|20190828053224.342310|20190828053224.342320|20190828053224.342325|10|5|8|8|3
1159|20190828053224.342317|20190828053224.342329|20190828053224.342338|12|9|7|9|13
1161|20190828053224.342327|20190828053224.342342|20190828053224.342351|15|9|10|13|13
1163|20190828053224.342333|20190828053224.342352|20190828053224.342360|19|8|6|10|9
1165|20190828053224.342345|20190828053224.342354|20190828053224.342363|9|9|12|2|3
1167|20190828053224.342352|20190828053224.342360|20190828053224.342365|8|5|7|6|2
1169|20190828053224.342360|20190828053224.342380|20190828053224.342388|20|8|8|20|23
1171|20190828053224.342372|20190828053224.342382|20190828053224.342391|10|9|12|2|3
1173|20190828053224.342379|20190828053224.342397|20190828053224.342405|18|8|7|15|14
1175|20190828053224.342391|20190828053224.342406|20190828053224.342414|15|8|12|9|9
1177|20190828053224.342402|20190828053224.342416|20190828053224.342424|14|8|11|10|10
1179|20190828053224.342409|20190828053224.342425|20190828053224.342434|16|9|7|9|10
1181|20190828053224.342421|20190828053224.342435|20190828053224.342444|14|9|12|10|10
1183|20190828053224.342429|20190828053224.342449|20190828053224.342458|20|9|8|14|14
1185|20190828053224.342438|20190828053224.342452|20190828053224.342461|14|9|9|3|3
1187|20190828053224.342447|20190828053224.342465|20190828053224.342474|18|9|9|13|13
1189|20190828053224.342461|20190828053224.342476|20190828053224.342484|15|8|14|11|10
1191|20190828053224.342472|20190828053224.342485|20190828053224.342494|13|9|11|9|10
1193|20190828053224.342479|20190828053224.342502|20190828053224.342511|23|9|7|17|17
1195|20190828053224.342489|20190828053224.342505|20190828053224.342513|16|8|10|3|2
1197|20190828053224.342497|20190828053224.342513|20190828053224.342520|16|7|8|8|7
1199|20190828053224.342507|20190828053224.342527|20190828053224.342535|20|8|10|14|15
1201|20190828053224.342516|20190828053224.342529|20190828053224.342538|13|9|9|2|3
1203|20190828053224.342527|20190828053224.342546|20190828053224.342554|19|8|11|17|16
1205|20190828053224.342538|20190828053224.342548|20190828053224.342557|10|9|11|2|3
1207|20190828053224.342545|20190828053224.342563|20190828053224.342571|18|8|7|15|14
1209|20190828053224.342558|20190828053224.342579|20190828053224.342587|21|8|13|16|16
1211|20190828053224.342572|20190828053224.342596|20190828053224.342605|24|9|14|17|18
1213|20190828053224.342582|20190828053224.342599|20190828053224.342607|17|8|10|3|2
1215|20190828053224.342590|20190828053224.342619|20190828053224.342627|29|8|8|20|20
1217|20190828053224.342598|20190828053224.342621|20190828053224.342630|23|9|8|2|3
1219|20190828053224.342618|20190828053224.342629|20190828053224.342634|11|5|20|8|4
1221|20190828053224.342625|20190828053224.342636|20190828053224.342644|11|8|7|7|10
1223|20190828053224.342635|20190828053224.342646|20190828053224.342654|11|8|10|10|10
1225|20190828053224.342642|20190828053224.342657|20190828053224.342665|15|8|7|11|11
1227|20190828053224.342653|20190828053224.342673|20190828053224.342682|20|9|11|16|17
1229|20190828053224.342660|20190828053224.342676|20190828053224.342686|16|10|7|3|4
1231|20190828053224.342671|20190828053224.342689|20190828053224.342697|18|8|11|13|11
1233|20190828053224.342684|20190828053224.342699|20190828053224.342707|15|8|13|10|10
1235|20190828053224.342696|20190828053224.342709|20190828053224.343037|13|328|12|10|330
1237|20190828053224.342706|20190828053224.343039|20190828053224.343050|333|11|10|330|13
1239|20190828053224.342712|20190828053224.343057|20190828053224.343065|345|8|6|18|15
1241|20190828053224.343044|20190828053224.343059|20190828053224.343068|15|9|332|2|3
1243|20190828053224.343053|20190828053224.343074|20190828053224.343083|21|9|9|15|15
1245|20190828053224.343068|20190828053224.343083|20190828053224.343092|15|9|15|9|9
1247|20190828053224.343080|20190828053224.343094|20190828053224.343102|14|8|12|11|10
1249|20190828053224.343087|20190828053224.343104|20190828053224.343112|17|8|7|10|10
1251|20190828053224.343100|20190828053224.343113|20190828053224.343122|13|9|13|9|10
1253|20190828053224.343107|20190828053224.343132|20190828053224.343141|25|9|7|19|19
1255|20190828053224.343117|20190828053224.343135|20190828053224.343143|18|8|10|3|2
1257|20190828053224.343122|20190828053224.343139|20190828053224.343146|17|7|5|4|3
1259|20190828053224.343127|20190828053224.343140|20190828053224.343149|13|9|5|1|3
1261|20190828053224.343134|20190828053224.343151|20190828053224.343160|17|9|7|11|11
1263|20190828053224.343142|20190828053224.343163|20190828053224.343171|21|8|8|12|11
1265|20190828053224.343150|20190828053224.343165|20190828053224.343174|15|9|8|2|3
1267|20190828053224.343163|20190828053224.343173|20190828053224.343181|10|8|13|8|7
1269|20190828053224.343171|20190828053224.343183|20190828053224.343191|12|8|8|10|10
1271|20190828053224.343177|20190828053224.343193|20190828053224.343202|16|9|6|10|11
1273|20190828053224.343189|20190828053224.343210|20190828053224.343219|21|9|12|17|17
1275|20190828053224.343197|20190828053224.343212|20190828053224.343222|15|10|8|2|3
1277|20190828053224.343204|20190828053224.343218|20190828053224.343224|14|6|7|6|2
1279|20190828053224.343210|20190828053224.343219|20190828053224.343227|9|8|6|1|3
1281|20190828053224.343217|20190828053224.343231|20190828053224.343240|14|9|7|12|13
1283|20190828053224.343223|20190828053224.343240|20190828053224.343248|17|8|6|9|8
1285|20190828053224.343234|20190828053224.343242|20190828053224.343251|8|9|11|2|3
1287|20190828053224.343242|20190828053224.343258|20190828053224.343270|16|12|8|16|19
1289|20190828053224.343252|20190828053224.343268|20190828053224.343273|16|5|10|10|3
1291|20190828053224.343265|20190828053224.343276|20190828053224.343285|11|9|13|8|12
1295|20190828053224.343275|20190828053224.343287|20190828053224.343293|12|6|10|11|8
1300|20190828053224.343284|20190828053224.343326|20190828053224.343335|42|9|9|39|42
1302|20190828053224.343294|20190828053224.343329|20190828053224.343338|35|9|10|3|3
1304|20190828053224.343302|20190828053224.343334|20190828053224.343341|32|7|8|5|3
1306|20190828053224.343334|20190828053224.343362|20190828053224.343370|28|8|32|28|29
1308|20190828053224.343339|20190828053224.343364|20190828053224.343373|25|9|5|2|3
1310|20190828053224.343348|20190828053224.343365|20190828053224.343385|17|20|9|1|12
1312|20190828053224.343358|20190828053224.343368|20190828053224.343387|10|19|10|3|2
1314|20190828053224.343370|20190828053224.343386|20190828053224.343389|16|3|12|18|2
1322|20190828053224.343381|20190828053224.343431|20190828053224.343443|50|12|11|45|54
1324|20190828053224.343396|20190828053224.343437|20190828053224.343445|41|8|15|6|2
1326|20190828053224.343406|20190828053224.343439|20190828053224.343446|33|7|10|2|1
1328|20190828053224.343422|20190828053224.343458|20190828053224.343466|36|8|16|19|20
1330|20190828053224.343433|20190828053224.343461|20190828053224.343468|28|7|11|3|2
1332|20190828053224.343441|20190828053224.343461|20190828053224.343469|20|8|8|0|1
1334|20190828053224.343452|20190828053224.343472|20190828053224.343480|20|8|11|11|11
1336|20190828053224.343461|20190828053224.343475|20190828053224.343481|14|6|9|3|1
1338|20190828053224.343470|20190828053224.343494|20190828053224.343502|24|8|9|19|21
1342|20190828053224.343498|20190828053224.343517|20190828053224.343524|19|7|28|23|22
1348|20190828053224.343513|20190828053224.343527|20190828053224.343533|14|6|15|10|9
1350|20190828053224.343523|20190828053224.343537|20190828053224.343545|14|8|10|10|12
1352|20190828053224.343530|20190828053224.343555|20190828053224.343562|25|7|7|18|17
1354|20190828053224.343541|20190828053224.343557|20190828053224.343564|16|7|11|2|2
1356|20190828053224.343548|20190828053224.343570|20190828053224.343577|22|7|7|13|13
1358|20190828053224.343558|20190828053224.343573|20190828053224.343578|15|5|10|3|1
1363|20190828053224.343567|20190828053224.343588|20190828053224.343595|21|7|9|15|17
1365|20190828053224.343580|20190828053224.343599|20190828053224.343607|19|8|13|11|12
1367|20190828053224.343587|20190828053224.343608|20190828053224.343615|21|7|7|9|8
1369|20190828053224.343599|20190828053224.343610|20190828053224.343617|11|7|12|2|2
1371|20190828053224.343610|20190828053224.343627|20190828053224.343634|17|7|11|17|17
1373|20190828053224.343619|20190828053224.343642|20190828053224.343651|23|9|9|15|17
1375|20190828053224.343630|20190828053224.343645|20190828053224.343653|15|8|11|3|2
1377|20190828053224.343640|20190828053224.343655|20190828053224.343663|15|8|10|10|10
1379|20190828053224.343653|20190828053224.343675|20190828053224.343682|22|7|13|20|19
1381|20190828053224.343667|20190828053224.343690|20190828053224.343697|23|7|14|15|15
1383|20190828053224.343678|20190828053224.343692|20190828053224.343699|14|7|11|2|2
1385|20190828053224.343687|20190828053224.343710|20190828053224.343718|23|8|9|18|19
1387|20190828053224.343700|20190828053224.343713|20190828053224.343719|13|6|13|3|1
1389|20190828053224.343710|20190828053224.343727|20190828053224.343735|17|8|10|14|16
1391|20190828053224.343722|20190828053224.343737|20190828053224.343743|15|6|12|10|8
1393|20190828053224.343733|20190828053224.343747|20190828053224.343754|14|7|11|10|11
1395|20190828053224.343740|20190828053224.343761|20190828053224.343769|21|8|7|14|15
1397|20190828053224.343751|20190828053224.343764|20190828053224.343771|13|7|11|3|2
1399|20190828053224.343758|20190828053224.343779|20190828053224.343786|21|7|7|15|15
1401|20190828053224.343771|20190828053224.343783|20190828053224.343788|12|5|13|4|2
1403|20190828053224.343777|20190828053224.343796|20190828053224.343804|19|8|6|13|16
1405|20190828053224.343789|20190828053224.343805|20190828053224.343812|16|7|12|9|8
1407|20190828053224.343795|20190828053224.343807|20190828053224.343813|12|6|6|2|1
1409|20190828053224.343806|20190828053224.343823|20190828053224.343831|17|8|11|16|18
1411|20190828053224.343815|20190828053224.343851|20190828053224.343858|36|7|9|28|27
1413|20190828053224.343826|20190828053224.343853|20190828053224.343860|27|7|11|2|2
1415|20190828053224.343835|20190828053224.343868|20190828053224.343875|33|7|9|15|15
1417|20190828053224.343862|20190828053224.343882|20190828053224.343890|20|8|27|14|15
1419|20190828053224.343871|20190828053224.343884|20190828053224.343891|13|7|9|2|1
1421|20190828053224.343879|20190828053224.343901|20190828053224.343909|22|8|8|17|18
1423|20190828053224.343892|20190828053224.343912|20190828053224.343919|20|7|13|11|10
1425|20190828053224.343900|20190828053224.343914|20190828053224.343921|14|7|8|2|2
1427|20190828053224.343912|20190828053224.343930|20190828053224.343937|18|7|12|16|16
1429|20190828053224.343924|20190828053224.343949|20190828053224.343957|25|8|12|19|20
1431|20190828053224.343932|20190828053224.343952|20190828053224.343958|20|6|8|3|1
1433|20190828053224.343941|20190828053224.343955|20190828053224.343960|14|5|9|3|2
1435|20190828053224.343952|20190828053224.343963|20190828053224.343970|11|7|11|8|10
1437|20190828053224.343961|20190828053224.343980|20190828053224.343987|19|7|9|17|17
1439|20190828053224.343975|20190828053224.343996|20190828053224.344003|21|7|14|16|16
1441|20190828053224.343984|20190828053224.343998|20190828053224.344005|14|7|9|2|2
1443|20190828053224.343990|20190828053224.344013|20190828053224.344020|23|7|6|15|15
1445|20190828053224.343997|20190828053224.344015|20190828053224.344022|18|7|7|2|2
1447|20190828053224.344008|20190828053224.344028|20190828053224.344035|20|7|11|13|13
1449|20190828053224.344016|20190828053224.344030|20190828053224.344037|14|7|8|2|2
1451|20190828053224.344025|20190828053224.344047|20190828053224.344054|22|7|9|17|17
1453|20190828053224.344038|20190828053224.344055|20190828053224.344063|17|8|13|8|9
1455|20190828053224.344046|20190828053224.344065|20190828053224.344072|19|7|8|10|9
1457|20190828053224.344059|20190828053224.344079|20190828053224.344087|20|8|13|14|15
1459|20190828053224.344068|20190828053224.344082|20190828053224.344088|14|6|9|3|1
1461|20190828053224.344073|20190828053224.344092|20190828053224.344099|19|7|5|10|11
1463|20190828053224.344082|20190828053224.344094|20190828053224.344101|12|7|9|2|2
1465|20190828053224.344092|20190828053224.344111|20190828053224.344118|19|7|10|17|17
1467|20190828053224.344103|20190828053224.344113|20190828053224.344120|10|7|11|2|2
1469|20190828053224.344110|20190828053224.344129|20190828053224.344137|19|8|7|16|17
1471|20190828053224.344122|20190828053224.344132|20190828053224.344139|10|7|12|3|2
1473|20190828053224.344129|20190828053224.344148|20190828053224.344155|19|7|7|16|16
1475|20190828053224.344139|20190828053224.344161|20190828053224.344169|22|8|10|13|14
1477|20190828053224.344151|20190828053224.344173|20190828053224.344180|22|7|12|12|11
1479|20190828053224.344161|20190828053224.344181|20190828053224.344188|20|7|10|8|8
1481|20190828053224.344171|20190828053224.344183|20190828053224.344190|12|7|10|2|2
1483|20190828053224.344183|20190828053224.344200|20190828053224.344208|17|8|12|17|18
1485|20190828053224.344192|20190828053224.344215|20190828053224.344223|23|8|9|15|15
1487|20190828053224.344203|20190828053224.344218|20190828053224.344225|15|7|11|3|2
1489|20190828053224.344212|20190828053224.344234|20190828053224.344242|22|8|9|16|17
1491|20190828053224.344226|20190828053224.344237|20190828053224.344243|11|6|14|3|1
1493|20190828053224.344234|20190828053224.344253|20190828053224.344261|19|8|8|16|18
1495|20190828053224.344245|20190828053224.344256|20190828053224.344262|11|6|11|3|1
1497|20190828053224.344253|20190828053224.344284|20190828053224.344292|31|8|8|28|30
1499|20190828053224.344278|20190828053224.344295|20190828053224.344302|17|7|25|11|10
1501|20190828053224.344289|20190828053224.344303|20190828053224.344310|14|7|11|8|8
1503|20190828053224.344294|20190828053224.344305|20190828053224.344312|11|7|5|2|2
1505|20190828053224.344305|20190828053224.344316|20190828053224.344324|11|8|11|11|12
1507|20190828053224.344314|20190828053224.344333|20190828053224.344341|19|8|9|17|17
1509|20190828053224.344329|20190828053224.344353|20190828053224.344371|24|18|15|20|30
1511|20190828053224.344345|20190828053224.344356|20190828053224.344372|11|16|16|3|1
1513|20190828053224.344353|20190828053224.344382|20190828053224.344389|29|7|8|26|17
1515|20190828053224.344375|20190828053224.344391|20190828053224.344397|16|6|22|9|8
1518|20190828053224.344385|20190828053224.344394|20190828053224.344400|9|6|10|3|3
1522|20190828053224.344391|20190828053224.344402|20190828053224.344407|11|5|6|8|7
1527|20190828053224.344398|20190828053224.344419|20190828053224.344427|21|8|7|17|20
1529|20190828053224.344405|20190828053224.344422|20190828053224.344429|17|7|7|3|2
1531|20190828053224.344413|20190828053224.344432|20190828053224.344440|19|8|8|10|11
1533|20190828053224.344422|20190828053224.344442|20190828053224.344449|20|7|9|10|9
1535|20190828053224.344430|20190828053224.344444|20190828053224.344451|14|7|8|2|2
1537|20190828053224.344434|20190828053224.344445|20190828053224.344452|11|7|4|1|1
1539|20190828053224.344442|20190828053224.344455|20190828053224.344462|13|7|8|10|10
1541|20190828053224.344448|20190828053224.344470|20190828053224.344477|22|7|6|15|15
1543|20190828053224.344456|20190828053224.344472|20190828053224.344479|16|7|8|2|2
1545|20190828053224.344467|20190828053224.344489|20190828053224.344495|22|6|11|17|16
1551|20190828053224.344480|20190828053224.344499|20190828053224.344505|19|6|13|10|10
1555|20190828053224.344487|20190828053224.344508|20190828053224.344513|21|5|7|9|8
1557|20190828053224.344498|20190828053224.344509|20190828053224.344515|11|6|11|1|2
1561|20190828053224.344508|20190828053224.344519|20190828053224.344526|11|7|10|10|11
1563|20190828053224.344514|20190828053224.344536|20190828053224.344543|22|7|6|17|17
1565|20190828053224.344521|20190828053224.344538|20190828053224.344545|17|7|7|2|2
1567|20190828053224.344533|20190828053224.344555|20190828053224.344563|22|8|12|17|18
1569|20190828053224.344546|20190828053224.344558|20190828053224.344565|12|7|13|3|2
1571|20190828053224.344555|20190828053224.344574|20190828053224.344589|19|15|9|16|24
1573|20190828053224.344569|20190828053224.344605|20190828053224.344612|36|7|14|31|23
1575|20190828053224.344595|20190828053224.344607|20190828053224.344614|12|7|26|2|2
1577|20190828053224.344604|20190828053224.344622|20190828053224.344630|18|8|9|15|16
1579|20190828053224.344617|20190828053224.344632|20190828053224.344640|15|8|13|10|10
1581|20190828053224.344628|20190828053224.344642|20190828053224.344649|14|7|11|10|9
1584|20190828053224.344635|20190828053224.344651|20190828053224.344657|16|6|7|9|8
1589|20190828053224.344647|20190828053224.344660|20190828053224.344664|13|4|12|9|7
1592|20190828053224.344654|20190828053224.344677|20190828053224.344685|23|8|7|17|21
1594|20190828053224.344664|20190828053224.344679|20190828053224.344686|15|7|10|2|1
1596|20190828053224.344670|20190828053224.344691|20190828053224.344699|21|8|6|12|13
1598|20190828053224.344674|20190828053224.344694|20190828053224.344700|20|6|4|3|1
1600|20190828053224.344681|20190828053224.344695|20190828053224.344702|14|7|7|1|2
1602|20190828053224.344691|20190828053224.344709|20190828053224.344720|18|11|10|14|18
1604|20190828053224.344704|20190828053224.344732|20190828053224.344740|28|8|13|23|20
1606|20190828053224.344723|20190828053224.344734|20190828053224.344741|11|7|19|2|1
1608|20190828053224.344732|20190828053224.344750|20190828053224.344757|18|7|9|16|16
1610|20190828053224.344744|20190828053224.344759|20190828053224.344766|15|7|12|9|9
1612|20190828053224.344755|20190828053224.344769|20190828053224.344776|14|7|11|10|10
1614|20190828053224.344762|20190828053224.344788|20190828053224.344796|26|8|7|19|20
1616|20190828053224.344772|20190828053224.344791|20190828053224.344798|19|7|10|3|2
1618|20190828053224.344778|20190828053224.344796|20190828053224.344799|18|3|6|5|1
1620|20190828053224.344782|20190828053224.344797|20190828053224.344802|15|5|4|1|3
1625|20190828053224.344791|20190828053224.344806|20190828053224.344813|15|7|9|9|11
1627|20190828053224.344799|20190828053224.344810|20190828053224.344815|11|5|8|4|2
1633|20190828053224.344806|20190828053224.344823|20190828053224.344828|17|5|7|13|13
1636|20190828053224.344819|20190828053224.344838|20190828053224.344846|19|8|13|15|18
1638|20190828053224.344833|20190828053224.344858|20190828053224.344866|25|8|14|20|20
1640|20190828053224.344850|20190828053224.344867|20190828053224.344875|17|8|17|9|9
1642|20190828053224.344857|20190828053224.344875|20190828053224.344883|18|8|7|8|8
1644|20190828053224.344871|20190828053224.344892|20190828053224.344899|21|7|14|17|16
1646|20190828053224.344885|20190828053224.344906|20190828053224.344914|21|8|14|14|15
1648|20190828053224.344895|20190828053224.344909|20190828053224.344916|14|7|10|3|2
1650|20190828053224.344904|20190828053224.344924|20190828053224.344932|20|8|9|15|16
1652|20190828053224.344919|20190828053224.344942|20190828053224.344950|23|8|15|18|18
1654|20190828053224.344927|20190828053224.344945|20190828053224.344951|18|6|8|3|1
1656|20190828053224.344933|20190828053224.344949|20190828053224.344953|16|4|6|4|2
1658|20190828053224.344938|20190828053224.344950|20190828053224.344955|12|5|5|1|2
1660|20190828053224.344945|20190828053224.344956|20190828053224.344963|11|7|7|6|8
1662|20190828053224.344952|20190828053224.344969|20190828053224.344976|17|7|7|13|13
1664|20190828053224.344960|20190828053224.344976|20190828053224.344984|16|8|8|7|8
1666|20190828053224.344967|20190828053224.344978|20190828053224.344986|11|8|7|2|2
1668|20190828053224.344978|20190828053224.344994|20190828053224.345002|16|8|11|16|16
1670|20190828053224.344989|20190828053224.345012|20190828053224.345020|23|8|11|18|18
1672|20190828053224.345001|20190828053224.345014|20190828053224.345021|13|7|12|2|1
1674|20190828053224.345013|20190828053224.345028|20190828053224.345035|15|7|12|14|14
1676|20190828053224.345023|20190828053224.345051|20190828053224.345059|28|8|10|23|24
1678|20190828053224.345038|20190828053224.345053|20190828053224.345060|15|7|15|2|1
1680|20190828053224.345047|20190828053224.345069|20190828053224.345077|22|8|9|16|17
1682|20190828053224.345061|20190828053224.345080|20190828053224.345088|19|8|14|11|11
1684|20190828053224.345068|20190828053224.345083|20190828053224.345090|15|7|7|3|2
1686|20190828053224.345081|20190828053224.345088|20190828053224.345092|7|4|13|5|2
1688|20190828053224.345087|20190828053224.345116|20190828053224.345123|29|7|6|28|31
1690|20190828053224.345092|20190828053224.345118|20190828053224.345125|26|7|5|2|2
1692|20190828053224.345102|20190828053224.345119|20190828053224.345126|17|7|10|1|1
1694|20190828053224.345110|20190828053224.345122|20190828053224.345128|12|6|8|3|2
1696|20190828053224.345121|20190828053224.345139|20190828053224.345147|18|8|11|17|19
1698|20190828053224.345128|20190828053224.345156|20190828053224.345163|28|7|7|17|16
1700|20190828053224.345138|20190828053224.345158|20190828053224.345165|20|7|10|2|2
1702|20190828053224.345143|20190828053224.345159|20190828053224.345167|16|8|5|1|2
1704|20190828053224.345153|20190828053224.345174|20190828053224.345182|21|8|10|15|15
1706|20190828053224.345166|20190828053224.345185|20190828053224.345192|19|7|13|11|10
1708|20190828053224.345173|20190828053224.345194|20190828053224.345201|21|7|7|9|9
1710|20190828053224.345184|20190828053224.345196|20190828053224.345203|12|7|11|2|2
1712|20190828053224.345195|20190828053224.345206|20190828053224.345214|11|8|11|10|11
1714|20190828053224.345205|20190828053224.345223|20190828053224.345231|18|8|10|17|17
1716|20190828053224.345214|20190828053224.345233|20190828053224.345240|19|7|9|10|9
1718|20190828053224.345219|20190828053224.345235|20190828053224.345242|16|7|5|2|2
1720|20190828053224.345226|20190828053224.345244|20190828053224.345251|18|7|7|9|9
1722|20190828053224.345230|20190828053224.345246|20190828053224.345253|16|7|4|2|2
1724|20190828053224.345236|20190828053224.345254|20190828053224.345262|18|8|6|8|9
1726|20190828053224.345240|20190828053224.345256|20190828053224.345263|16|7|4|2|1
1728|20190828053224.345247|20190828053224.345265|20190828053224.345273|18|8|7|9|10
1730|20190828053224.345251|20190828053224.345267|20190828053224.345274|16|7|4|2|1
1732|20190828053224.345257|20190828053224.345273|20190828053224.345277|16|4|6|6|3
1734|20190828053224.345262|20190828053224.345275|20190828053224.345278|13|3|5|2|1
1736|20190828053224.345269|20190828053224.345278|20190828053224.345283|9|5|7|3|5
1738|20190828053224.345276|20190828053224.345285|20190828053224.345292|9|7|7|7|9
1740|20190828053224.345280|20190828053224.345288|20190828053224.345293|8|5|4|3|1
1742|20190828053224.345286|20190828053224.345293|20190828053224.345299|7|6|6|5|6
1744|20190828053224.345291|20190828053224.345297|20190828053224.345301|6|4|5|4|2
1746|20190828053224.345297|20190828053224.345310|20190828053224.345317|13|7|6|13|16
1748|20190828053224.345302|20190828053224.345319|20190828053224.345326|17|7|5|9|9
1750|20190828053224.345305|20190828053224.345321|20190828053224.345328|16|7|3|2|2
1752|20190828053224.345312|20190828053224.345329|20190828053224.345336|17|7|7|8|8
1754|20190828053224.345316|20190828053224.345331|20190828053224.345338|15|7|4|2|2
1756|20190828053224.345322|20190828053224.345340|20190828053224.345347|18|7|6|9|9
1758|20190828053224.345326|20190828053224.345341|20190828053224.345348|15|7|4|1|1
1760|20190828053224.345332|20190828053224.345350|20190828053224.345358|18|8|6|9|10
1762|20190828053224.345335|20190828053224.345352|20190828053224.345359|17|7|3|2|1
